C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0039.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0039.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0040.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0040.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0041.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0041.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0042.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0042.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0043.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0043.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0044.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0044.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0045.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0045.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0046.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0046.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0047.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0047.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0048.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0048.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0049.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0049.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0050.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0050.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0051.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0051.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0052.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0052.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0053.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0053.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0054.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0054.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0055.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0055.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0056.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0056.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0057.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0057.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0058.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0058.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0059.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0059.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0060.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0060.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0061.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0061.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0062.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0062.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0063.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0063.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0064.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0064.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0065.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0065.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0066.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0066.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0067.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0067.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0068.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0068.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0069.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0069.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0070.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0070.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0071.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0071.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0072.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0072.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0073.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0073.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0074.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0074.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0075.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0075.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0076.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0076.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0077.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0077.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0078.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0078.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0079.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0079.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0080.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0080.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0081.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0081.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0082.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0082.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0083.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0083.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0084.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0084.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0085.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0085.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0086.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0086.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0087.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0087.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0088.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0088.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0089.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0089.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0090.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0090.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0091.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0091.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0092.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0092.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0093.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0093.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0094.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0094.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0095.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0095.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0096.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0096.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0097.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0097.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0098.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0098.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0099.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0099.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0100.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0100.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0101.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0101.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0102.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0102.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0103.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0103.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0104.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0104.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0105.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0105.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0106.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0106.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0107.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0107.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0108.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0108.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0109.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0109.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0110.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0110.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0111.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0111.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0112.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0112.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0113.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0113.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0114.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0114.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0115.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0115.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0116.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0116.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0117.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0117.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0118.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0118.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0119.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0119.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0120.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0120.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0121.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0121.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0122.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0122.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0123.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0123.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0124.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0124.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0125.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0125.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0126.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0126.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0127.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0127.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0128.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0128.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0129.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0129.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0130.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0130.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0131.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0131.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0132.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0132.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0133.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0133.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0134.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0134.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0135.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0135.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0136.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0136.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0137.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0137.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0138.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0138.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0139.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0139.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0140.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0140.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0141.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0141.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0142.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0142.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0143.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0143.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0144.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0144.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0145.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0145.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0146.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0146.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0147.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0147.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0148.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0148.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0149.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0149.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0150.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0150.jpg,dog
C:/Users/admin/Desktop/UTM/PD/lab_3/dataset_2\rose_0151.jpg,..\..\..\..\..\admin\Desktop\UTM\PD\lab_3\dataset_2\rose_0151.jpg,dog
